s_variance_m_s,noise_per_ms,c_variance_rad,cog_rad,eph_y,eph_x,evh,eph,epv_x,timestamp,epv_y,epv,alt_ellipsoid_y,alt_y,vel_m_s,lat_y,evv,lat_x,x,lon_y,vel_d_m_s,alt_ellipsoid_x,lon_x,vel_n_m_s,y,vel_e_m_s,hdop,q[0],heading_y,satellites_used,q[3],vx,vdop,vy,alt_x,z,q[1],dist_bottom,q[2],vz,z_deriv,terrain_alt,az,ay,ax,jamming_indicator,ref_lon,fix_type,ref_alt,source,snr,gps_error_ratio
0.4230434817,102.0,2.017385987,0.0,1.999043596,2.71895796,0.2558774933,0.5108581567,3.9271664,261847083,2.972608713,0.37756884,86305.82609,49209.65217,0.2180000167,362048107.7,0.08193916333,36.20481113,0.62501262,1382529167,-0.0427391387,86.82544,138.2529152,-0.1920869648,0.2822161333,0.0959565267,0.84,-0.3720249,-2.378998167,11.0,0.9282141,-0.1269015933,1.3,-0.01477315633,51.5514636,0.15003829,-0.0035963138,0.3471244767,-0.0017871672,-0.4441243233,-0.4736638133,51.201668,-0.2810145533,-5.743962333,2.515753733,33.43478261,138.2529121,3.0,51.69883,0,0.0073836276082755985,1.353019906780443
0.3134444556,103.0,0.4771944244,1.4001862,1.445777878,2.25205772,0.14465229,0.42480373,4.37175944,367293227,2.228333333,0.40228572,85870.77778,48774.77778,0.02855555556,362048049.1,0.1035141,36.20480636,2.047592,1382529196,0.07888888889,85.872061,138.2529202,0.01677777833,0.35470673,0.002444444667,0.71,-0.311275095,-2.5074394,14.0,0.9498498,0.61979777,1.2099999,0.44201714,44.4312386,-0.17371655,-0.026014533,0.42644984,-0.00642320515,0.21715884,0.11878147,0.0,1.6778934,-1.2194095,-2.6166995,21.77777778,138.2529164,3.0,44.252674,0,0.008014247551059407,1.0559751661083072
0.2745483974,100.0,0.6425001774,5.739625,1.575548435,2.705912333,0.14259418,0.4357443433,3.926149733,373199684,2.337516177,0.3669165333,85321.80645,48225.32258,0.04151613387,362048206.4,0.07783168667,36.20482059,1.677857267,1382529159,0.007903224839,85.181371,138.2529154,0.03793548581,0.2989687467,0.001774194065,0.84,-0.37458766,-2.373521233,11.0,0.9271819,-0.02061120867,1.3,-0.01002152427,51.92624333,-0.22692874,0.000148704,0.72409149,-0.0042205867,0.1102019733,-0.009382903,0.0,-0.06307218,3.180033967,-3.078106433,17.87096774,138.2529121,3.0,51.69883,0,0.008483853311578827,1.187584378880318
0.5580645161,101.1935484,0.7714156748,1.9975964,1.708258145,2.262646767,0.16533962,0.4810845933,4.372667533,406646484,2.635322742,0.41387658,85945.74194,48848.93548,0.1350000081,362048090.5,0.10732729,36.20480678,2.074690533,1382529252,-0.009838710839,86.038098,138.2529239,0.1123870966,0.6745188,0.05167742258,0.71,-0.3149811,-2.500412333,14.0,0.9490972,-0.049007096,1.2099999,0.04196592267,44.746532,-0.4928649667,0.0012531457,0.7713647333,-0.00012256851,0.2212462467,0.10686009,0.0,0.3613739733,-4.902198733,3.967788,23.64516129,138.2529164,3.0,44.252674,0,0.008010335916505419,1.1623866064129553
1.06683871,160.0,0.6525788361,0.123660244,4.666,2.571561783,0.3304370167,1.307403233,4.380872333,514597455,7.245484348,0.49406296,96125.6129,59029.6129,0.2983226042,362048470.1,0.124282658,36.20484609,6.4535118,1382529463,-1.076483948,86.82970917,138.2529465,-0.03645161968,2.703063733,0.2337096932,0.78,-0.34285176,-2.442255233,12.0,0.938703,0.9511964133,1.3199999,0.77200305,44.55141167,-0.2971076867,-0.034172624,0.5756074567,-0.011026567,-0.1362173433,-0.1080663,0.0,0.8539185333,-0.3777961667,1.9822149,25.80645161,138.2529164,3.0,44.252674,2,0.005381944444528537,2.646227988837698
0.232066684,100.0,0.6629643853,2.734358,1.379666767,2.2491484,0.1400147867,0.4126261033,4.370538033,460695299,2.241400027,0.3907022667,85239.73333,48143.73333,0.006266666933,362048128.7,0.09665985867,36.20481308,2.776114,1382529175,-0.002400000533,85.11397667,138.2529192,0.0008666666667,0.2538491433,0.004733333333,0.71,-0.31763887,-2.4950808,14.0,0.9481986,-0.104471838,1.2099999,0.08959596333,44.36559333,-0.1139402487,-0.00087333465,0.39244,-0.004914202,-0.1283106667,-0.016735491,0.0,-0.5605947667,-3.225503867,4.673099067,24.46666667,138.2529164,3.0,44.252674,0,0.008034279592714669,1.0561139222077618
0.24200001,100.0,0.6631167,2.734358,1.424,2.251474786,0.154444375,0.42501643,4.371360314,484829024,2.223,0.3989388,85416.0,48319.0,0.017,362048117.0,0.10180458,36.20481195,2.6497494,1382529183,-0.012,85.34335714,138.2529186,0.011000001,0.1987697,0.013,0.71,-0.314977345,-2.50041985,14.0,0.94908335,-0.1234957325,1.2099999,0.1123990575,44.16151857,0.091959745,-0.002235652,0.186540005,-0.00177838325,-0.00084807215,0.0072718805,0.0,1.65600913,4.476291115,-2.26467085,29.0,138.2529164,3.0,44.252674,0,0.007751937984496124,1.0653674949641398
0.3167391313,102.0,0.6418820809,5.739625,2.280173922,2.73684372,0.17786402,0.6084833,3.92917112,291751771,3.145826287,0.3992566,84738.3913,47642.3913,0.07156522709,362048241.2,0.086782634,36.20482133,1.7464044,1382529190,0.1606086957,85.206098,138.2529185,0.06526086957,0.57849115,0.02052174109,0.84,-0.3771525,-2.3665957,11.0,0.9255473,-0.07737412,1.3,0.0037631916,51.4646378,0.23571682,-0.029545328,0.26144594,0.015662737,-0.050966095,-0.16913478,0.0,-0.89508396,-5.795659,-1.2037381,20.39130435,138.2529121,3.0,51.69883,0,0.008170515097545817,1.5240406796030421
0.27600002,107.0,0.64243895,5.739625,1.725,2.71038775,0.14524289,0.466178995,3.92630735,362731298,2.5100002,0.3692583425,85170.0,48073.0,0.058000002,362048210.0,0.078551243,36.20482067,1.685507125,1382529150,0.034,85.161123,138.2529149,0.058000002,0.25252054,0.003,0.84,-0.37511116,-2.372454875,11.0,0.926954535,0.00959763135,1.3,0.084576735,51.9361465,-0.236833765,0.00499885255,0.7339965,0.0031877141,0.1130185025,0.01078530325,0.0,-1.522209525,-3.4316025,0.862919375,25.0,138.2529121,3.0,51.69883,0,0.007575757575757576,1.2624738329371665
0.3044827786,103.7931034,0.498831851,2.7088234,1.296551803,2.247757786,0.159162008,0.409110272,4.371669929,358994494,2.076137931,0.403871048,85854.89655,48758.10345,0.03586207155,362048037.6,0.108562466,36.20480564,1.95106606,1382529197,0.1128275862,86.00281657,138.2529194,0.01537931034,0.270796672,-0.03265517241,0.71,-0.31515232,-2.50025066,14.0,0.949012,0.0259933388,1.2099999,0.0377650324,44.43697671,-0.188666498,-0.0074417065,0.441399784,6.71e-05,-0.0435678844,-0.0175570744,0.0,1.72075926,2.9504257,-5.2592492,28.37931034,138.2529164,3.0,44.252674,0,0.007565875296543556,1.0129725169108927
0.2651935687,102.0,0.7714365516,1.9975964,1.604322584,2.257135767,0.1410098533,0.4535606633,4.371118533,410845688,2.493258265,0.3960336667,86058.48387,48962.45161,0.003096774194,362048102.2,0.09825546267,36.20480918,2.344411533,1382529236,-0.01412903323,85.94875333,138.2529248,-0.0008064516,0.7567295,0.002774193548,0.71,-0.3116074,-2.507957767,14.0,0.9501826,0.055559672,1.2099999,0.09335809067,44.61318833,-0.35966566,-0.005139352,0.6381654233,-0.0052455855,0.12876003,0.006292130333,0.0,-0.4735165667,3.888531933,-0.96683744,27.80645161,138.2529164,3.0,44.252674,0,0.007703777336156396,1.145257844059953
0.9920714921,147.0,0.7496839321,2.8430917,5.463928689,2.669308033,0.34574034,1.4888577,4.38036675,532197973,9.035214893,0.4894885133,88948.53571,51851.53571,0.6300000457,362048300.4,0.122998382,36.20483208,4.899659133,1382529342,0.001892854714,87.67069333,138.2529437,0.2014285871,2.451689833,-0.5734285896,0.82,-0.31015933,-2.494439667,12.0,0.9497487,0.1895636913,1.37,-0.58494196,43.632636,0.6192953,-0.030013882,0.1,0.029630134,0.07378590667,0.047056992,0.0,-1.856045567,-5.688404467,-3.307136067,18.35714286,138.2529164,3.0,44.252674,2,0.006047516198599611,3.041660140219679
0.4180000125,108.0,0.642109305,5.739625,2.7225,2.7562747,0.21941352,0.6802997,3.9299028,314452416,3.2860002,0.40478888,84930.25,47834.25,0.13575,362048152.3,0.090039246,36.20481761,1.3470583,1382529200,-0.1042500015,85.11867,138.2529183,0.106,0.5598503,0.043,0.84,-0.36974165,-2.3841324,11.0,0.92910033,-0.08221176,1.3,-0.11683469,51.757168,-0.058338672,-0.0066031506,0.55550146,-0.004492802,0.22627376,0.08561071,0.0,2.597107,-3.3454742,3.2166398,25.0,138.2529121,3.0,51.69883,0,0.007518796992481203,1.680628430306682
0.852300027,109.0,1.87985796,0.5739625,2.1251,2.733529314,0.20435903,0.5833787533,3.929782129,276799451,3.1191002,0.4031469233,86226.5,49130.5,0.506900045,362048130.2,0.09375989667,36.20481179,0.6973828667,1382529220,-0.132899999,86.75678714,138.2529203,0.472100036,0.7400286967,0.164,0.84,-0.37619895,-2.370232333,11.0,0.92627066,0.07462829567,1.3,-0.07622033733,52.03848286,-0.33913205,-0.008230073,0.8362947667,0.020721829,0.011496882,-0.054275659,0.0,1.96411912,-2.086797667,4.417358533,17.8,138.2529121,3.0,51.69883,0,0.007886435331230283,1.4470623973133518
0.380800012,102.0,0.771277286,1.9975964,1.8738001,2.282941367,0.1812948133,0.5687818933,4.376193,383195658,2.75960012,0.4493619467,86460.4,49363.8,0.162600012,362048035.8,0.1184724233,36.20480058,1.380444533,1382529239,0.1568,85.99412667,138.252924,-0.154200012,0.6830146333,0.0017999994,0.71,-0.31088865,-2.502988533,14.0,0.9472553,-0.5272443067,1.2099999,0.2831314433,44.07909917,0.1721336,-0.050543316,0.1,0.059169576,0.29471166,0.3232273333,0.0,2.7802048,1.556705833,0.3901539333,14.4,138.2529164,3.0,44.252674,0,0.008591065292096219,1.265754471372108
0.4491613032,106.516129,0.641916029,5.739625,2.195225935,2.728879,0.15949276,0.5610272667,3.928213167,296050955,3.052645161,0.38817272,84596.0,47500.0,0.04454838774,362048250.8,0.08404913,36.20482297,1.9404169,1382529171,-0.04764516129,85.18768667,138.2529182,0.01977419419,0.5448406067,0.02067741935,0.84,-0.3708584,-2.3812759,11.0,0.92866147,-0.04475830567,1.3,0.009201462667,51.6793375,0.019319677,0.0020496137,0.4778430733,-0.0069165328,0.22362905,0.03018439467,0.0,0.2573336333,-1.071055933,-4.033151767,28.77419355,138.2529121,3.0,51.69883,0,0.007391511685031458,1.4453031802440934
0.2819259259,100.0,0.6628654593,2.734358,1.504111211,2.2533071,0.14833276,0.43673386,4.37075444,444343886,2.315111207,0.3928249767,85449.18519,48352.7037,0.02892592748,362048122.1,0.09940075667,36.20481184,2.637853667,1382529218,-0.02914814767,85.710884,138.2529223,-0.01081481533,0.5281104467,0.009962962963,0.71,-0.3231754,-2.482990633,14.0,0.9448965,-0.2119891067,1.2099999,-0.1822074133,44.6449694,-0.39293546,-0.0025665404,0.6714352233,0.05217008,-0.131466904,-0.031901299,0.0,1.873838573,-3.0572077,0.5108369667,32.40740741,138.2529164,3.0,44.252674,0,0.0075524475522996725,1.1117772186200194
0.3200800072,102.0,2.017382036,0.0,2.014400072,2.71804228,0.15094315,0.51130426,3.9269794,260352343,2.98404,0.37699193,86236.0,49140.0,0.04616000228,362048115.0,0.08120913,36.2048118,0.70101386,1382529163,0.0992400068,86.646286,138.2529154,0.01984000192,0.29855752,-0.02684000092,0.84,-0.32569656,-2.4778748,11.0,0.945387,0.013895035,1.3,-0.01639963,51.3074658,0.39071804,0.011219467,0.1,-0.0062729726,0.08701378,0.027020248,51.2152376,-0.9552642,2.0244212,0.08483821,41.96,138.2529121,3.0,51.69883,0,0.006946373992775771,1.3562737536583342
0.3120689897,104.0,1.763560028,0.0,1.21137941,2.242667,0.1430387533,0.3758882867,4.3708276,352245494,1.962586307,0.3928504133,86031.89655,48935.89655,0.04410345145,362048075.6,0.1057291773,36.20480843,2.258304533,1382529192,0.04055172414,86.15091667,138.2529195,-0.02017241338,0.2786056667,-0.0297241401,0.71,-0.31345722,-2.5039128,14.0,0.9495208,0.02444793367,1.2099999,0.03310124267,44.486729,-0.23467085,-0.008020916,0.48740414,-0.009511724,0.058773581,0.07381580667,0.0,0.9109139767,2.278095967,-4.725685833,32.34482759,138.2529164,3.0,44.252674,0,0.007334344966917861,0.9568229381318053
0.2839677497,106.3870968,0.6424655761,5.739625,1.62251619,2.70789075,0.14599489,0.45290333,3.9262527,367346056,2.387838787,0.3687272,85078.35484,47982.35484,0.01825806452,362048209.4,0.07839505,36.20482069,1.6883531,1382529146,-0.01261290587,85.145065,138.2529153,0.01548387097,0.2933621,-0.003193549,0.84,-0.363609775,-2.3977098,11.0,0.931550425,-0.059266027,1.3,0.060061634,51.9472045,-0.24914661,0.000193448362,0.7463094,0.0011512586,0.115636125,0.00028832007,0.0,1.6037018,-0.95580626,0.54206467,33.0,138.2529121,3.0,51.69883,0,0.007174265215056836,1.2282883660332085
0.2601481481,103.0,0.47715704,1.4001862,1.413592593,2.25282012,0.15263326,0.42688522,4.372573,363293843,2.184148252,0.4090675,85780.48148,48683.48148,0.02411111111,362048057.5,0.10779546,36.20480478,1.8441994,1382529195,-0.03085185341,86.0547086,138.2529196,0.004481481674,0.29256582,-0.02359259259,0.71,-0.3250839,-2.4770975,14.0,0.9433975,-0.20460358,1.2099999,0.02975288,44.5363602,-0.28193742,-0.027126482,0.5346707,0.059882235,-0.0059491373,-0.062896445,0.0,-0.6113233,-8.19172,8.813914,22.51851852,138.2529164,3.0,44.252674,0,0.007966951903122256,1.0435569190903702
0.2480000167,103.0,0.4772551367,1.4001862,1.4790001,2.25374075,0.14267841,0.43319738,4.3717405,373692216,2.320333517,0.40334663,86037.83333,48941.83333,0.05150000333,362048030.2,0.103501886,36.20480418,1.7881112,1382529207,0.04316666667,85.908345,138.252921,-0.04800000167,0.40693313,-0.01633333417,0.71,-0.3218199,-2.4864457,14.0,0.94622345,-0.11317865,1.2099999,0.037748873,44.36528,-0.11401686,-0.0041510509,0.36675015,-0.0324920175,-0.07755972,-0.014451499,0.0,0.6722997,-2.2515395,-2.4451206,31.16666667,138.2529164,3.0,44.252674,0,0.0074534161488831446,1.0740076841599
0.2747391504,107.0,0.6424529457,5.739625,1.677608796,2.70919135,0.144105345,0.45698429,3.92631325,365201544,2.456782809,0.368334335,85038.21739,47941.21739,0.009217391304,362048211.5,0.078257282,36.20482075,1.69608055,1382529150,-0.03878260974,85.11648,138.2529147,-0.001782608696,0.234773365,0.008217391783,0.84,-0.3675454,-2.3886745,11.0,0.92998093,-0.064116225,1.3,0.057190765,51.89805375,-0.199113575,0.005312604,0.69627635,-0.0042132707,0.0942864,0.00801240655,0.0,1.7470512,0.2871586,-2.34691263,25.60869565,138.2529121,3.0,51.69883,0,0.007540983606680999,1.2406779563463721
0.9975483871,156.3548387,0.7497337677,2.8430917,5.432774206,2.6612659,0.34418872,1.4826448,4.380373,534792301,8.912839645,0.48893434,87348.51613,50251.58065,0.8185483935,362048357.5,0.12257951,36.20483533,5.2522674,1382529121,0.2658064703,87.75729,138.2529175,0.3427741955,0.09435366,-0.7423871032,0.7119354839,-0.361174075,-2.4049635,13.93548387,0.93205264,-0.96957606,1.217096674,-0.5002852,43.627907,0.6247667,0.024955646,0.10457802,-0.0068807585,0.09157053,0.058628093,0.0,0.7336846,4.721267,2.152683,34.74193548,138.2529164,3.0,44.252674,2,0.005232950709351425,3.0324006286815526
1.102225881,160.2580645,0.6526155774,0.123660244,4.904258194,2.59565075,0.33068427,1.3406298,4.3811421,516092079,7.856968113,0.49541083,97334.35484,60238.35484,0.5064838761,362048500.1,0.12432566,36.20485076,6.978524,1382529518,-1.117225806,87.225145,138.2529497,0.1154516277,2.9745858,0.4334838932,0.78,-0.2938619,-2.5300581,12.0,0.94795698,0.68890095,1.3199999,-0.026414484,44.800345,-0.552328,0.121822065,0.8308277,-0.008470667565,-0.25646424,-0.16068923,0.0,2.6343668,-2.0280452,2.9716153,35.35483871,138.2529164,3.0,44.252674,2,0.005112137203579312,2.7060970790646626
1.123653848,108.9615385,0.6420853362,5.739625,2.576807692,2.73724235,0.19736403,0.6020613,3.9287703,312742754,3.18084645,0.393178,84969.5,47873.5,0.4500000288,362048150.1,0.08722241,36.20481957,1.5678679,1382529203,0.02915384592,85.194145,138.2529185,-0.4067307885,0.5736931,0.1809230865,0.84,-0.3765411067,-2.3698845,11.0,0.9263955467,0.014500344,1.3,0.019439202,51.817892,-0.11968169,-0.001093722893,0.6168445,0.002463046333,0.09976535,0.0054741576,0.0,-3.2121518,6.988625,0.19995485,28.11538462,138.2529121,3.0,51.69883,0,0.007295173959548093,1.5312690435375325
0.2954800084,101.0,0.6421658,5.739625,2.2560802,2.7274091,0.14620733,0.55183196,3.9268918,323050691,2.955160056,0.37442932,84436.16,47340.16,0.021720002,362048212.8,0.07986119,36.20481916,1.5183831,1382529150,0.04464000216,84.92639,138.2529176,0.01080000116,0.4973544,-0.00452000028,0.84,-0.36703917,-2.3899503,11.0,0.9302003,-0.032177787,1.3,0.05388418,51.898697,-0.19986731,0.0016745657,0.69703007,0.0026505399,0.12276624,0.01814065,0.0,0.6681694,8.9838295,-1.8425226,23.52,138.2529121,3.0,51.69883,0,0.008030838419530999,1.4737947338098416
0.3685517272,102.0,0.7713659883,1.9975964,1.598793172,2.256019,0.15545089,0.4501697833,4.371215,399497806,2.4680002,0.39954544,86189.75862,49093.44828,0.05475862069,362048068.4,0.10698202,36.20480518,1.897774267,1382529229,0.02506896552,86.500164,138.2529243,-0.007620689345,0.7143696667,0.05127586897,0.71,-0.31622323,-2.497264333,14.0,0.94730014,-0.02524748733,1.2099999,0.013371926,45.072165,-0.8179075,-0.0074309534,1.096407267,0.05069573,-0.04309955667,0.1656384933,0.0,2.929707067,-0.6919621933,1.103399533,23.75862069,138.2529164,3.0,44.252674,0,0.007951741157093633,1.1267048456365816
0.2796666667,102.0,0.7713374333,1.9975964,1.648777778,2.25705474,0.1417957333,0.4536454567,4.370677,394248784,2.534333378,0.39135713,86202.55556,49106.11111,0.01488889033,362048055.4,0.10362339,36.2048045,1.822717667,1382529237,-0.05000000044,86.77351,138.2529237,-0.004555556,0.6569020333,-0.0001111115556,0.71,-0.31264305,-2.5055634,14.0,0.9497809,0.01240867008,1.2099999,0.004699462867,45.0572256,-0.8062062,-0.0115148835,1.084705967,-0.0061775763,-0.35999151,-0.14277222,0.0,0.9542998733,-2.1730656,4.107055,36.77777778,138.2529164,3.0,44.252674,0,0.007205764611573967,1.1591598106312768
0.3591724338,102.0,0.7712987834,1.9975964,1.794551824,2.2674971,0.1574011667,0.5125988933,4.372432357,386895030,2.684586407,0.4128727033,86223.44828,49127.34483,0.07337931034,362048043.1,0.10576421,36.20480297,1.653323033,1382529234,-0.07010344828,86.29199714,138.2529234,-0.03141379352,0.62809984,0.05786206886,0.71,-0.3147962,-2.500638967,14.0,0.9491415,-0.03081864833,1.2099999,-0.02246960907,44.28126971,-0.025107701,-0.0011803679,0.3036074633,0.0057007386,0.0293711101,-0.1665212533,0.0,-1.679137067,1.2187104,-3.0136896,20.55172414,138.2529164,3.0,44.252674,0,0.008159819921077774,1.2415422216167615
0.2827778033,102.0,0.7713229333,1.9975964,1.712888989,2.2613758,0.14692572,0.47367678,4.371314767,391249278,2.598889089,0.3980122733,86232.88889,49136.33333,0.03222222356,362048051.6,0.1055444867,36.20480391,1.7568336,1382529240,0.03533333333,86.73242667,138.2529233,-0.009000000444,0.61672262,-0.02755555644,0.71,-0.30970833,-2.512103267,14.0,0.950825,-0.036685628,1.2099999,-0.038136618,44.87206733,-0.6312326667,-0.0033911108,0.9097324233,-0.0010919237,-0.26572598,0.07011988833,0.0,0.61850122,-2.8032626,3.339944967,23.11111111,138.2529164,3.0,44.252674,0,0.007992895204333862,1.190105963498689
1.077483871,157.0,0.7497728871,2.8430917,5.470064516,2.662706233,0.3453811333,1.4781378,4.380440667,536746794,9.049741935,0.4894039067,85136.03226,48040.03226,0.4972903497,362048223.2,0.1226019233,36.20483045,4.710809067,1382529013,0.4954193587,87.52901667,138.2529029,-0.4702903406,-1.213534567,-0.1628064545,0.71,-0.2770892,-2.578575533,14.0,0.9600797,-0.62376767,1.2099999,-0.47500079,43.57112333,0.6810708867,0.037659094,0.1116516967,0.0071002487,0.0081879662,0.008182088333,0.0,0.01997838,1.6578002,0.8518888667,18.51612903,138.2529164,3.0,44.252674,2,0.005697482080573208,3.020281979289725
0.2871923077,101.0,0.7714989323,1.9975964,1.86480775,2.267167,0.1439691,0.50185708,4.371835125,419249103,2.601038462,0.404966055,86096.15385,48999.73077,0.03557692423,362048117.4,0.098977082,36.20481136,2.58750775,1382529259,0.08407692562,86.101558,138.2529263,0.02342307735,0.892501415,-0.02146153846,0.71,-0.31669098,-2.49728765,14.0,0.94851583,0.0198638922,1.2099999,0.02941748,44.5632275,-0.310563015,-0.0025892719,0.58906275,-0.0042277477,0.0545223585,-0.008088058,0.0,-0.1511255,2.0434167,1.5586973,36.84615385,138.2529164,3.0,44.252674,0,0.007254464285511873,1.239257152059325
0.2861034741,101.0,0.7716049966,1.9975964,1.542655272,2.25256185,0.1390824,0.42810792,4.370205,438690088,2.343241379,0.3852644,85517.75862,48421.75862,0.007241379448,362048130.1,0.09604929,36.20481331,2.7992868,1382529229,-0.009896552897,85.69425,138.2529232,-0.005413793448,0.6083201,-0.0009310344828,0.71,-0.31414096,-2.5025392,14.0,0.94910598,-0.022096073,1.2099999,-0.103903785,44.5465775,-0.29355583,-0.01013719825,0.5720556,0.0198493975,0.0014946426,0.021363031,0.0,-1.3274274,-10.8641815,4.910073,21.82758621,138.2529164,3.0,44.252674,0,0.008141493542747688,1.1112054993921057
0.2724090909,106.0454545,0.6423069318,5.739625,1.899772827,2.714856,0.14285322,0.48600495,3.9265282,342851532,2.6567273,0.37059665,84998.09091,47902.09091,0.05495454745,362048184.1,0.07900857,36.20481945,1.550949,1382529121,-0.03045454545,84.79445,138.2529121,0.004000000273,0.0013957766,0.05113636531,0.84,-0.37445363,-2.3739545,11.0,0.9272362,-0.09020803,1.3,-0.14953141,51.853817,-0.15498562,0.0041059623,0.65214837,-0.0008425736,0.1319891,0.053693287,0.0,-0.23384745,-7.5258446,7.7601852,28.31818182,138.2529121,3.0,51.69883,0,0.007442489853567249,1.31141215118917
0.9827742935,139.0,0.722874929,0.58644736,5.714935484,3.076803083,0.352398005,1.534804875,3.9464084,394649511,7.506258465,0.54260545,81452.87097,44356.80645,0.4849032458,362049037.7,0.1630286875,36.20492701,13.5102325,1382529039,0.1413225906,85.26093,138.2529111,0.3421935671,-0.089857941,-0.2861612905,0.84,-0.17368771,-2.905873925,11.0,-0.02770726,-0.649302325,1.3,0.076427235,51.85712083,-0.1582425575,0.11713243,0.144801525,-0.9774175,-0.1537913425,-0.038795954,51.71041083,-0.02356240095,-0.02680218075,-0.191138715,33.38709677,138.2529121,3.0,51.69883,1,0.005800898203733929,2.8285835960549233
0.6283333689,100.0,0.6629755378,2.734358,1.443000089,2.251288917,0.158233145,0.42621726,4.371033667,461945018,2.272888911,0.39656481,85230.55556,48134.55556,0.2448888894,362048120.8,0.1013199375,36.20481314,2.78546775,1382529169,0.09855555778,85.14974417,138.2529181,-0.22111112,0.1548383,-0.1054444446,0.71,-0.32009923,-2.49028285,14.0,0.9473554,-0.0149183495,1.2099999,-0.02173054,44.3844925,-0.132194205,-0.0014272342,0.41069396,-0.007225371,-0.0952275545,-0.003388492,0.0,-1.217654,-7.0625168,5.942554,22.44444444,138.2529164,3.0,44.252674,0,0.008166969147301887,1.0747732760251723
0.528967791,101.0,0.6419448548,5.739625,2.273096968,2.739008729,0.19306136,0.61093687,3.9295476,298700458,3.153935587,0.401598335,84567.90323,47471.90323,0.09048387677,362048250.1,0.088302483,36.20482383,2.0379609,1382529167,0.1162258161,84.93981714,138.2529178,-0.05696774581,0.51415495,-0.06458064506,0.84,-0.36911592,-2.3854558,11.0,0.92923826,-0.148750185,1.3,0.11595829,51.54816857,0.150343025,0.003650763,0.346819735,-0.016017094,0.206484425,0.0419429415,0.0,-0.7472333,-3.56002065,-1.0460199,10.12903226,138.2529121,3.0,51.69883,0,0.008998548621033407,1.5212634534453435
0.6861290748,102.0,0.7330163839,1.764876984,1.617129103,2.261475517,0.1785367633,0.47736832,4.373168583,378546433,2.4500324,0.41925796,86338.29032,49242.29032,0.4379677703,362048031.6,0.1176809733,36.20480465,1.840538067,1382529218,-0.02048387097,86.11436,138.2529221,-0.4166451613,0.5136472667,-0.02287096919,0.71,-0.31600562,-2.498675933,14.0,0.94871336,-0.03809422267,1.2099999,0.01613867733,44.47494083,-0.22245462,-0.0053162775,0.47518792,0.0074362564,-0.01771120933,0.002918254667,0.0,0.3820962667,1.039446413,1.328387227,17.87096774,138.2529164,3.0,44.252674,0,0.008342303552341373,1.1386028782852449
0.3091034517,100.0,0.6423942483,5.739625,1.816896569,2.712792,0.1452117533,0.47898892,3.926496067,355548741,2.589206897,0.3709373533,85133.51724,48036.51724,0.02672413793,362048206.0,0.07861190467,36.20482017,1.630844233,1382529140,-0.04803448293,85.12713333,138.2529127,-0.01055172479,0.048945966,0.01717241397,0.84,-0.36930197,-2.3844367,11.0,0.9293094,-0.02864721,1.3,-0.040004671,51.92702,-0.22802319,-0.00015822025,0.7251859667,3.7e-05,0.1530985867,0.03677230067,0.0,0.5207658,0.08509286667,-0.7928569833,24.34482759,138.2529121,3.0,51.69883,0,0.008042151968695331,1.2912933025987599
0.273,100.0,0.64250314,5.739625,1.5740001,2.705819529,0.1443551575,0.438283285,3.926196914,373730176,2.3370001,0.367894005,85344.0,48247.0,0.07300001,362048209.0,0.0781372325,36.20482057,1.674218525,1382529156,-0.021000002,85.18971,138.2529155,0.072000004,0.305803605,-0.007,0.84,-0.3759065867,-2.37095185,11.0,0.9266538667,-0.031181671,1.3,-0.0096690195,51.92686043,-0.2271875875,-0.0002209825233,0.72435032,-0.0026363358,0.1620720275,0.03536894,0.0,-1.51526039,-3.013597,-1.134149063,22.0,138.2529121,3.0,51.69883,0,0.00819672131147541,1.1913303262443757
0.3686956557,102.0,2.017391452,0.0,2.006347843,2.72503746,0.24247615,0.54570635,3.92806972,263901720,2.993173948,0.3867913,86473.56522,49376.56522,0.1769130607,362048111.0,0.084651125,36.20481125,0.64405045,1382529173,-0.1418695735,86.832244,138.252914,0.1744347916,0.16406551,0.03204347826,0.84,-0.39391917,-2.3231648,11.0,0.9147749,0.22206472,1.3,-0.56245476,51.6608924,0.0391181985,-0.06534275,0.458044565,0.061196864,0.1197624175,0.012588669,51.201668,-1.3763413,2.5914923,0.58000915,10.0,138.2529121,3.0,51.69883,0,0.008928571428571428,1.410854768450066
0.3126153915,109.6153846,0.6422779,5.739625,2.020461538,2.71906052,0.14916414,0.515229,3.92676344,337942590,2.753077123,0.37358302,85050.92308,47954.92308,0.02853846154,362048189.5,0.080236055,36.20482011,1.6231035,1382529127,0.08853846615,84.8041792,138.2529138,0.0006153846154,0.15143488,-0.02853846154,0.84,-0.369447765,-2.3847523,11.0,0.92849028,0.03182232,1.3,0.084967524,51.9747344,-0.27457404,-0.00517179865,0.7717368,0.03724244,0.07075417,-0.006559536,0.0,-2.5261045,-9.220962,5.78629,27.38461538,138.2529121,3.0,51.69883,0,0.007299270074058288,1.3791552945848558
